"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
207,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",207,"SikharAmbote",NA,"Village development committee","Village development committee"
208,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",208,"SimalchourSyampati",NA,"Village development committee","Village development committee"
209,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",209,"Simthali",NA,"Village development committee","Village development committee"
210,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",210,"SipaliChilaune",NA,"Village development committee","Village development committee"
211,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",211,"Sisakhani",NA,"Village development committee","Village development committee"
212,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",212,"ThuloParsel",NA,"Village development committee","Village development committee"
213,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",213,"TukuchaNala",NA,"Village development committee","Village development committee"
214,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",214,"UgrataraJanagal",NA,"Village development committee","Village development committee"
215,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",215,"Asrang",NA,"Village development committee","Village development committee"
216,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",216,"Badikhel",NA,"Village development committee","Village development committee"
217,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",217,"Bhardev",NA,"Village development committee","Village development committee"
218,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",218,"Bhattedanda",NA,"Village development committee","Village development committee"
219,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",219,"Bisankhunarayan",NA,"Village development committee","Village development committee"
220,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",220,"Bukhel",NA,"Village development committee","Village development committee"
221,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",221,"Bungamati",NA,"Village development committee","Village development committee"
222,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",222,"Chandanpur",NA,"Village development committee","Village development committee"
223,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",223,"Chapagaun",NA,"Village development committee","Village development committee"
224,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",224,"Chhampi",NA,"Village development committee","Village development committee"
225,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",225,"Choughare",NA,"Village development committee","Village development committee"
226,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",226,"Dalchoki",NA,"Village development committee","Village development committee"
227,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",227,"Devichour",NA,"Village development committee","Village development committee"
228,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",228,"Dhapakhel",NA,"Village development committee","Village development committee"
229,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",229,"Dhusel",NA,"Village development committee","Village development committee"
230,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",230,"Dukuchhap",NA,"Village development committee","Village development committee"
231,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",231,"Gimdi",NA,"Village development committee","Village development committee"
232,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",232,"Godamchaur",NA,"Village development committee","Village development committee"
233,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",233,"Godawari",NA,"Village development committee","Village development committee"
234,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",234,"Gotikhel",NA,"Village development committee","Village development committee"
235,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",235,"Harisiddhi",NA,"Village development committee","Village development committee"
236,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",236,"Ikudol",NA,"Village development committee","Village development committee"
237,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",237,"Imadol",NA,"Village development committee","Village development committee"
238,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",238,"Jharuwarasi",NA,"Village development committee","Village development committee"
239,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",239,"Kaleswor",NA,"Village development committee","Village development committee"
240,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",240,"Khokana",NA,"Village development committee","Village development committee"
241,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",241,"LalitpurN.P.",NA,"Village development committee","Village development committee"
242,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",242,"Lamatar",NA,"Village development committee","Village development committee"
243,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",243,"Lele",NA,"Village development committee","Village development committee"
244,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",244,"Lubhu",NA,"Village development committee","Village development committee"
245,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",245,"Malta",NA,"Village development committee","Village development committee"
246,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",246,"Manikhel",NA,"Village development committee","Village development committee"
247,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",247,"Nallu",NA,"Village development committee","Village development committee"
248,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",248,"Pyutar",NA,"Village development committee","Village development committee"
249,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",249,"Sainbu",NA,"Village development committee","Village development committee"
250,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",250,"Sankhu",NA,"Village development committee","Village development committee"
251,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",251,"Sidhdipur",NA,"Village development committee","Village development committee"
252,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",252,"Sunakothi",NA,"Village development committee","Village development committee"
253,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",253,"Thaiba",NA,"Village development committee","Village development committee"
254,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",254,"Thecho",NA,"Village development committee","Village development committee"
255,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",255,"Thuladurlung",NA,"Village development committee","Village development committee"
256,157,"NPL","Nepal",1,"Central",1,"Bagmati",5,"Lalitpur",256,"Tikathali",NA,"Village development committee","Village development committee"
257,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",257,"BagesworiChokade",NA,"Village development committee","Village development committee"
258,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",258,"Balkumari",NA,"Village development committee","Village development committee"
259,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",259,"Barsunchet",NA,"Village development committee","Village development committee"
260,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",260,"Belkot",NA,"Village development committee","Village development committee"
261,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",261,"Betini",NA,"Village development committee","Village development committee"
262,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",262,"Bhadratar",NA,"Village development committee","Village development committee"
263,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",263,"Bhalche",NA,"Village development committee","Village development committee"
264,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",264,"BidurN.P.",NA,"Village development committee","Village development committee"
265,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",265,"Budhasing",NA,"Village development committee","Village development committee"
266,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",266,"Bungtang",NA,"Village development committee","Village development committee"
267,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",267,"Charghare",NA,"Village development committee","Village development committee"
268,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",268,"Chaturale",NA,"Village development committee","Village development committee"
269,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",269,"Chaughada",NA,"Village development committee","Village development committee"
270,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",270,"Chauthe",NA,"Village development committee","Village development committee"
271,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",271,"Chhap",NA,"Village development committee","Village development committee"
272,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",272,"Dangsing",NA,"Village development committee","Village development committee"
273,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",273,"Deurali",NA,"Village development committee","Village development committee"
274,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",274,"Duipipal",NA,"Village development committee","Village development committee"
275,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",275,"Fikuri",NA,"Village development committee","Village development committee"
276,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",276,"Ganeshthan",NA,"Village development committee","Village development committee"
277,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",277,"Gaunkharka",NA,"Village development committee","Village development committee"
278,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",278,"Gerkhu",NA,"Village development committee","Village development committee"
279,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",279,"Ghyangphedi",NA,"Village development committee","Village development committee"
280,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",280,"Gorsyang",NA,"Village development committee","Village development committee"
281,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",281,"Jiling",NA,"Village development committee","Village development committee"
282,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",282,"Kabilas",NA,"Village development committee","Village development committee"
283,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",283,"Kakani",NA,"Village development committee","Village development committee"
284,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",284,"Kalikahalde",NA,"Village development committee","Village development committee"
285,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",285,"Kalyanpur",NA,"Village development committee","Village development committee"
286,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",286,"Kaule",NA,"Village development committee","Village development committee"
287,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",287,"KhadagBhanjyang",NA,"Village development committee","Village development committee"
288,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",288,"Kharanitar",NA,"Village development committee","Village development committee"
289,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",289,"KholegaunKhanigau",NA,"Village development committee","Village development committee"
290,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",290,"Kintang",NA,"Village development committee","Village development committee"
291,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",291,"Kumari",NA,"Village development committee","Village development committee"
292,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",292,"Lachyang",NA,"Village development committee","Village development committee"
293,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",293,"Likhu",NA,"Village development committee","Village development committee"
294,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",294,"Madanpur",NA,"Village development committee","Village development committee"
295,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",295,"Mahakali",NA,"Village development committee","Village development committee"
296,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",296,"Manakamana",NA,"Village development committee","Village development committee"
297,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",297,"Narjamandap",NA,"Village development committee","Village development committee"
298,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",298,"Okharpauwa",NA,"Village development committee","Village development committee"
299,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",299,"Panchkanya",NA,"Village development committee","Village development committee"
300,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",300,"Ralukadevi",NA,"Village development committee","Village development committee"
301,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",301,"Ratmate",NA,"Village development committee","Village development committee"
302,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",302,"Rautbesi",NA,"Village development committee","Village development committee"
303,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",303,"Salme",NA,"Village development committee","Village development committee"
304,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",304,"Samari",NA,"Village development committee","Village development committee"
305,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",305,"Samundradevi",NA,"Village development committee","Village development committee"
306,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",306,"Samundratar",NA,"Village development committee","Village development committee"
307,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",307,"Shikharbesi",NA,"Village development committee","Village development committee"
308,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",308,"Sikre",NA,"Village development committee","Village development committee"
309,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",309,"Sundaradevi",NA,"Village development committee","Village development committee"
310,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",310,"Sunkhani",NA,"Village development committee","Village development committee"
311,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",311,"Suryamati",NA,"Village development committee","Village development committee"
312,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",312,"Talakhu",NA,"Village development committee","Village development committee"
313,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",313,"Taruka",NA,"Village development committee","Village development committee"
